code,name,market,close,pct,volume,amount,market_cap,r1w,r1m,r3m,r6m,sector_derived,industry_source,level1_score
214270,FSN,KOSDAQ,1362,0.81,44934,60961426,61632728232,4.2081,4.0489,3.1037,-46.1660,Technology,소프트웨어 개발 및 공급업,0.380364
210980,SK디앤디,KOSPI,3335,-1.48,88403,295914488,62088968970,-9.9865,-24.9719,-69.9820,-74.7157,Real Estate,부동산 임대 및 공급업,0.380204
002200,한국수출포장,KOSPI,2815,0,4262,11969420,94302333915,-1.9164,9.3204,20.8155,-7.4013,Materials,골판지  종이 상자 및 종이용기 제조업,0.380184
107600,새빗켐,KOSDAQ,12960,-1.44,8736,114982455,73224699840,-3.3557,-21.4545,-11.8967,-48.3665,Materials,기타 화학제품 제조업,0.379934
058630,엠게임,KOSDAQ,3900,0.52,14700,56862573,73213038600,-1.0152,-4.1769,-1.8868,-23.6791,Technology,소프트웨어 개발 및 공급업,0.379697
040420,정상제이엘에스,KOSDAQ,5830,0.17,3731,21675430,91400128160,0.3442,0.5172,3.9216,0.6908,Other,일반 교습 학원,0.379524
340360,다보링크,KOSDAQ,923,-6.39,392085,347244396,48925896656,3.8245,2.5556,-22.5671,-42.8483,Technology,통신 및 방송 장비 제조업,0.379521
265560,영화테크,KOSDAQ,6480,0.31,8915,57466350,69272366400,1.2500,-6.0870,-0.1541,-22.2089,Industrials,자동차 신품 부품 제조업,0.379498
045520,크린앤사이언스,KOSDAQ,3190,-0.31,51191,162797110,20735000000,-2.5954,27.6000,2.9032,4.0783,Industrials,일반 목적용 기계 제조업,0.379228
002620,제일파마홀딩스,KOSPI,7500,-1.83,1309,9829290,119800162500,-2.3438,0.0000,15.5624,-12.4854,Other,회사 본부 및 경영 컨설팅 서비스업,0.378988
019570,GMI벤처,KOSDAQ,2740,1.11,14006,37996260,26153310960,-5.0260,1.2939,825.6757,609.8446,Financials,신탁업 및 집합투자업,0.378949
363280,티와이홀딩스,KOSPI,2020,-1.22,14472,29071509,91904612660,-5.1643,5.4830,15.6268,-29.7391,Financials,기타 금융업,0.378889
357250,미래에셋맵스리츠,KOSPI,1853,0.76,49007,90405959,46315929565,2.9444,-2.4223,3.9843,-22.6305,Real Estate,부동산 임대 및 공급업,0.378174
079980,휴비스,KOSPI,1902,-1.25,31611,60309397,65619000000,-0.4710,-2.5615,6.0792,-25.5577,Materials,화학섬유 제조업,0.378114
040910,아이씨디,KOSDAQ,4130,0.36,11155,46050720,75059755750,1.4742,-5.8153,4.4248,-28.1739,Industrials,특수 목적용 기계 제조업,0.377437
025550,한국선재,KOSDAQ,2210,0,35532,78415965,56385948840,0.4545,1.6092,-1.5590,-32.9287,Materials,1차 철강 제조업,0.376940
090150,아이윈,KOSDAQ,5900,-2.32,6292,37239130,24706421100,-4.9919,3.8732,1052.3438,648.7310,Industrials,자동차 신품 부품 제조업,0.376743
403490,우듬지팜,KOSDAQ,2090,-1.42,13092,27850770,19199768280,-0.7126,313.8614,238.1877,60.8930,Other,과실  채소 가공 및 저장 처리업,0.376647
033830,티비씨,KOSDAQ,1672,-1.42,9928,16762722,31612721360,-2.5641,3.2099,318.0000,177.7409,Communication,텔레비전 방송업,0.375315
013870,지엠비코리아,KOSPI,3790,-0.66,13028,49576410,72283941200,-1.0444,-1.6861,3.2698,-27.8095,Industrials,자동차 신품 부품 제조업,0.375290
170790,파이오링크,KOSDAQ,8270,-0.36,8985,73914550,52905960450,-2.2459,0.3641,4.4192,-10.4978,Technology,통신 및 방송 장비 제조업,0.375221
376930,노을,KOSDAQ,1551,-1.02,34641,53521364,15910567464,-0.1288,364.3713,123.1655,-5.3691,Healthcare,의료용 기기 제조업,0.374941
417860,오브젠,KOSDAQ,7000,-1.41,23054,160985340,32948342000,-1.4085,2.9412,-10.0257,-19.0751,Technology,소프트웨어 개발 및 공급업,0.374719
014470,부방,KOSDAQ,1036,0.1,49201,49974552,59103427040,0.4850,11.3978,3.1873,-21.7523,Real Estate,부동산 임대 및 공급업,0.374603
092300,현우산업,KOSDAQ,2415,-1.43,52395,127477600,48661938465,-1.0246,-9.0395,-15.7068,-22.8435,Technology,전자부품 제조업,0.374265
032540,TJ미디어,KOSDAQ,3800,0.4,1046,3968410,79410169400,0.3963,22.7787,17.6471,-1.9355,Communication,영상 및 음향기기 제조업,0.374195
109740,디에스케이,KOSDAQ,4075,0.74,10330,41581225,104769839250,-5.0117,-1.3317,-26.3110,-25.0919,Industrials,특수 목적용 기계 제조업,0.373916
094970,제이엠티,KOSDAQ,2665,0.95,37826,100170427,44634059600,-1.2963,-2.3810,-1.6605,-9.1993,Technology,전자부품 제조업,0.373850
337930,젝시믹스,KOSDAQ,2350,0.86,51383,121700740,69739716250,-4.2770,-18.1185,-23.0769,-46.1009,Technology,기타 정보 서비스업,0.373722
321820,아티스트컴퍼니,KOSDAQ,2920,2.46,52918,152244277,45526817920,-13.8643,25.8621,6.1818,-19.7802,Other,창작 및 예술관련 서비스업,0.373598
136150,원일티엔아이,KOSDAQ,8220,-6.59,18001,149722720,68892066600,3.7879,14.6444,-18.6944,-53.4805,Industrials,일반 목적용 기계 제조업,0.373412
088910,동우팜투테이블,KOSDAQ,1990,-0.45,59201,117690102,51186310360,-2.4510,-4.3269,-22.5681,-17.7686,Other,도축  육류 가공 및 저장 처리업,0.373337
048830,엔피케이,KOSDAQ,1035,-0.86,120826,125921444,19379260305,3.1904,-1.4286,41.9753,14.8724,Materials,합성고무 및 플라스틱 물질 제조업,0.372838
018500,동원모빌리티,KOSPI,1315,-0.08,60046,79263107,61482736895,-2.3031,-9.2478,-2.5926,-21.2575,Industrials,자동차 신품 부품 제조업,0.372637
010240,흥국,KOSDAQ,5220,0.19,10842,56584545,61105320000,-0.7605,-2.2472,-0.5714,-2.4299,Industrials,특수 목적용 기계 제조업,0.372381
011080,형지I&C,KOSDAQ,500,-0.2,3462782,1984713726,3548131000,-24.5852,-38.8753,-81.3433,1.2146,Consumer,봉제의복 제조업,0.372316
131370,알서포트,KOSDAQ,1442,-0.55,38116,55323805,76811133686,-4.5665,-1.9714,-0.1385,-41.7374,Technology,소프트웨어 개발 및 공급업,0.372214
357230,에이치피오,KOSDAQ,2105,-2.32,10370,21897585,86922766980,1.9370,-1.4052,1.6908,-11.1814,Consumer,기타 식품 제조업,0.372102
090470,제이스로보틱스,KOSDAQ,4230,-0.47,13717,59049385,73925992620,-1.1682,-2.3095,-5.6856,-55.7068,Industrials,특수 목적용 기계 제조업,0.372064
120030,조선선재,KOSPI,83600,-0.24,214,17806100,105139623600,-0.5945,0.2398,-3.3526,-17.0635,Industrials,기타 금속 가공제품 제조업,0.371958
193250,링크드,KOSDAQ,2090,4.5,48696,97314242,27941069970,-0.2387,-10.1075,61.0169,438.6598,Technology,전자부품 제조업,0.371503
003060,에이프로젠바이오로직스,KOSPI,1639,2.37,114406,187318399,26652111717,-0.1219,-16.8864,-19.4595,386.3501,Healthcare,의약품 제조업,0.371413
111110,호전실업,KOSPI,6430,1.42,9621,61142760,58294380000,-0.3101,-2.1309,1.1006,-14.2667,Consumer,봉제의복 제조업,0.371285
080010,이상네트웍스,KOSDAQ,7520,0.8,3114,23113380,73959733920,-0.1328,-2.3377,14.8092,13.0827,Other,상품 중개업,0.371041
008250,이건산업,KOSPI,3050,-0.65,32715,100572417,33405536750,-3.7855,14.2322,17.3077,-21.7949,Other,나무제품 제조업,0.370969
053620,태양,KOSDAQ,6780,-0.29,7840,53112870,58308000000,-1.0219,-0.1473,5.9375,-3.8298,Industrials,기타 금속 가공제품 제조업,0.370812
072990,에이치시티,KOSDAQ,3095,0.16,30950,95547995,44871947570,2.3140,0.4870,-6.6365,-32.4973,Other,기타 과학기술 서비스업,0.370783
463480,모티브링크,KOSDAQ,3945,-1.87,29285,116373950,48879962310,-0.1266,-1.9876,-13.1057,-44.6704,Technology,전자부품 제조업,0.370708
263690,디알젬,KOSDAQ,5020,1.72,9835,49133596,56854562200,2.7636,-0.3968,2.9744,-3.2755,Healthcare,의료용 기기 제조업,0.370660
351330,이삭엔지니어링,KOSDAQ,3500,-0.28,40162,141457185,29009820000,11.1111,1.3025,-10.3713,-54.4863,Technology,컴퓨터 프로그래밍  시스템 통합 및 관리업,0.370278
099410,동방선기,KOSDAQ,3110,0,41561,127814635,43540000000,-2.2013,-1.4263,-5.0382,-40.9867,Other,선박 및 보트 건조업,0.370159
027050,코리아나,KOSDAQ,1288,-1.08,82185,106011031,51520000000,-4.1667,-7.8024,2.0602,-29.8857,Materials,기타 화학제품 제조업,0.370140
053160,프리엠스,KOSDAQ,9340,-0.32,7090,65954560,56040000000,-7.5248,-0.3202,-0.2137,19.1327,Utilities,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,0.370057
045660,에이텍,KOSDAQ,8580,-0.23,5134,43990870,70870800000,-0.9238,-8.0386,5.0184,-9.7792,Industrials,일반 목적용 기계 제조업,0.369869
039340,한국경제TV,KOSDAQ,4850,-0.61,1994,9632350,106700000000,-1.7224,0.3102,4.9784,-2.8056,Communication,텔레비전 방송업,0.369599
451250,삐아,KOSDAQ,7200,-0.83,5147,37159590,73626314400,1.1236,-2.7027,-4.6358,-11.1111,Materials,기타 화학제품 제조업,0.369494
413390,엠오티,KOSDAQ,6090,-0.16,11380,70016860,68728816800,-3.7915,-16.5753,4.6392,-25.0000,Industrials,특수 목적용 기계 제조업,0.369470
369370,블리츠웨이엔터테인먼트,KOSDAQ,3095,-3.28,10232,31503462,30870712290,-4.6225,-16.8011,276.0632,130.4542,Other,창작 및 예술관련 서비스업,0.369149
387570,파인메딕스,KOSDAQ,6300,0.16,12885,81609910,35443170000,0.4785,4.1322,16.8831,-8.0292,Healthcare,의료용 기기 제조업,0.368691
397810,애드포러스,KOSDAQ,6810,7.41,44856,303334910,35144843700,-0.1466,-6.7123,35.3877,11.0930,Communication,광고업,0.368587
023790,동일스틸럭스,KOSDAQ,1428,-3.32,118760,170904841,18663685824,-1.8557,3.4033,-10.8614,55.3863,Materials,1차 철강 제조업,0.367802
105760,포스뱅크,KOSDAQ,5010,-0.99,7196,35999942,51056343870,0.9063,2.1407,41.9263,-7.2222,Industrials,일반 목적용 기계 제조업,0.367631
000230,일동홀딩스,KOSPI,5940,0,11057,65365015,68549976000,-0.1681,-9.5890,-4.8077,-43.3746,Healthcare,의약품 제조업,0.367053
046390,삼화네트웍스,KOSDAQ,2115,0.71,11048,23189740,36524300895,1.1962,-3.4247,33.0189,114.5030,Communication,영화  비디오물  방송프로그램 제작 및 배급업,0.366678
009180,한솔로지스틱스,KOSPI,2760,0.18,8905,24445995,77710077000,-0.3610,0.3636,2.9851,-6.1224,Industrials,기타 운송관련 서비스업,0.366092
336060,웨이버스,KOSDAQ,3035,0.17,1709,5175901,29230206400,0.8306,9.7649,418.8034,194.6602,Technology,소프트웨어 개발 및 공급업,0.366088
018120,진로발효,KOSDAQ,16700,-0.06,219,3655770,110572704000,0.1199,1.0284,1.2121,-4.8975,Consumer,알코올음료 제조업,0.365821
066130,하츠,KOSDAQ,3450,2.07,32464,112175260,44160000000,1.7699,0.8772,7.1429,-19.0141,Other,가정용 기기 제조업,0.365406
331380,포커스에이아이,KOSDAQ,2045,0.74,11613,23705690,75583664215,-2.1531,-3.0806,27.8125,-13.7131,Communication,영상 및 음향기기 제조업,0.365346
011280,태림포장,KOSPI,1376,-1.43,49786,68116944,97428973440,-9.4737,-18.4834,-26.5350,-28.8153,Materials,골판지  종이 상자 및 종이용기 제조업,0.365267
037400,우리엔터프라이즈,KOSDAQ,3365,-3.03,4834,16461195,17648311185,-8.0601,432.4367,379.3447,243.3673,Other,상품 종합 도매업,0.365228
413640,비아이매트릭스,KOSDAQ,6030,2.38,19201,112983135,43457848200,4.1451,5.4196,3.0769,-27.2618,Technology,소프트웨어 개발 및 공급업,0.365183
314140,알피바이오,KOSDAQ,5950,-0.83,8375,49392750,51564847950,-0.3350,2.9412,12.9032,-5.8544,Healthcare,의약품 제조업,0.365145
317240,TS트릴리온,KOSDAQ,1021,0,59164,60422388,29789421931,-3.3144,-13.6940,14.7191,204.7761,Materials,기타 화학제품 제조업,0.365105
024910,경창산업,KOSDAQ,1494,-0.53,61092,90900054,53513593470,-0.7968,-11.3353,-0.4000,-36.6949,Industrials,자동차 신품 부품 제조업,0.364636
080420,모다이노칩,KOSDAQ,1608,1.07,1566,2492418,128192368176,-2.6634,-2.5455,6.5606,-21.5610,Consumer,섬유  의복  신발 및 가죽제품 소매업,0.364446
060560,HC홈센타,KOSDAQ,1959,-0.25,8391,16459031,49735093959,1.1358,-0.5584,0.1022,198.6280,Other,기타 전문 도매업,0.364382
277070,린드먼아시아,KOSDAQ,3400,1.04,14941,52175055,46552800000,7.9365,-5.5556,11.1111,-16.1529,Financials,신탁업 및 집합투자업,0.364353
384470,코어라인소프트,KOSDAQ,2565,0.59,41222,104994295,46032344145,-0.5814,-3.3898,-14.5000,-26.9231,Technology,소프트웨어 개발 및 공급업,0.364113
006890,태경케미컬,KOSPI,4940,-1.1,17001,83889226,57304000000,-0.5035,-4.0777,-9.5238,-44.5567,Materials,기초 화학물질 제조업,0.363611
072130,유엔젤,KOSPI,4755,-0.83,12964,61373225,60366883770,-4.0363,-2.7607,-5.8416,-9.9432,Technology,자료처리  호스팅  포털 및 기타 인터넷 정보매개 서비스업,0.363273
004870,티웨이홀딩스,KOSPI,962,-4.66,132711,130359989,21772655476,-9.7561,-15.6140,244.8029,174.8571,Other,시멘트  석회  플라스터 및 그 제품 제조업,0.363071
004270,남성,KOSPI,5670,2.35,13618,76057110,25855925760,3.2787,17.7570,-18.4173,634.4560,Other,기타 전문 도매업,0.363027
005360,모나미,KOSPI,1177,-2.97,332839,398773695,22242130339,-8.4047,-11.2368,-2.8878,-30.6423,Other,생활용품 도매업,0.362864
225590,패션플랫폼,KOSDAQ,3215,0,30913,98757772,16465223840,-2.4279,4.7231,-7.2150,274.2724,Consumer,봉제의복 제조업,0.362824
004830,덕성,KOSPI,3250,0.31,20941,67713185,50960000000,0.1541,0.4637,1.0886,-27.2931,Materials,플라스틱제품 제조업,0.362720
234100,폴라리스세원,KOSDAQ,2675,-0.19,9921,26408905,39059376300,-1.6544,0.0000,11.6910,151.8832,Industrials,자동차 신품 부품 제조업,0.362559
122450,KX,KOSDAQ,2575,-0.39,5656,14612450,115411072550,-3.0132,-7.8712,-0.7707,-19.0252,Communication,텔레비전 방송업,0.362535
067370,선바이오,KOSDAQ,5640,-0.35,8316,46648100,68886063240,-3.5897,-6.0000,-8.2927,1.4388,Healthcare,의약품 제조업,0.362445
025440,DH오토웨어,KOSDAQ,3270,-0.15,2227,7270475,31902917880,1.2384,-5.6277,347.9452,319.7689,Communication,영상 및 음향기기 제조업,0.362159
021880,메이슨캐피탈,KOSDAQ,1165,-2.35,30419,35659002,24719482600,-6.1241,-7.3190,756.6176,462.8019,Financials,기타 금융업,0.361980
370090,퓨런티어,KOSDAQ,6030,-2.43,14161,86617130,51597684900,3.9655,-1.9512,-19.8138,-54.0746,Technology,측정  시험  항해  제어 및 기타 정밀기기 제조업; 광학기기 제외,0.361924
037950,엘컴텍,KOSDAQ,2620,-2.96,13574,35998215,44250497860,-4.3796,-10.4274,-0.3802,266.4336,Technology,전자부품 제조업,0.361365
251630,브이원텍,KOSDAQ,3605,-0.28,14382,51468250,57474104030,7.6119,3.1474,-21.8852,-32.7425,Industrials,특수 목적용 기계 제조업,0.361212
200230,텔콘RF제약,KOSDAQ,2185,1.16,11467,25458832,20718757765,1.1574,0.6912,506.9444,163.2530,Healthcare,의약품 제조업,0.361010
031510,오스템,KOSDAQ,1142,-0.44,64727,73203482,31976000000,0.6167,1.5111,15.3535,11.8511,Industrials,자동차 신품 부품 제조업,0.360665
019540,일지테크,KOSDAQ,5010,0.2,11364,56756575,67702635000,-0.9881,-9.4033,-9.7297,-23.3945,Industrials,자동차 신품 부품 제조업,0.360595
023350,한국종합기술,KOSPI,3875,-3.13,23316,91198738,42431250000,-3.1250,1.3072,-5.8323,-14.4592,Other,건축기술  엔지니어링 및 관련 기술 서비스업,0.360433
083660,CSA 코스믹,KOSDAQ,1545,-0.45,19415,29906564,26920325655,1.2451,-45.9790,508.2677,445.9364,Materials,기타 화학제품 제조업,0.360055
198080,캐프,KOSDAQ,2110,-1.17,36455,76343990,45439240350,-1.8605,-1.1710,-3.2110,-11.8998,Technology,전자부품 제조업,0.359901
075180,새론오토모티브,KOSPI,2950,-1.34,15499,45808580,56640000000,-0.3378,-0.6734,2.0761,-2.3179,Industrials,자동차 신품 부품 제조업,0.359824
347890,엠엑스온,KOSDAQ,4270,0.95,7862,33121925,72646381080,1.4252,-4.3673,-1.1574,-22.6449,Technology,측정  시험  항해  제어 및 기타 정밀기기 제조업; 광학기기 제외,0.359815
011150,CJ씨푸드,KOSPI,1876,-0.11,29134,54753524,67406130148,-2.5961,-7.8133,0.0533,-29.3409,Consumer,기타 식품 제조업,0.359617
035620,바른손이앤에이,KOSDAQ,700,5.42,226707,152565852,13026942600,17.2529,-1.9608,-9.6774,184.5528,Communication,영화  비디오물  방송프로그램 제작 및 배급업,0.359576
053280,예스24,KOSDAQ,2820,0.71,17488,49206482,70500000000,-1.2259,-11.1811,-6.3123,-22.4209,Consumer,무점포 소매업,0.359354
418620,E8,KOSDAQ,665,1.99,277027,183838958,13200567205,-0.2999,42.3983,-22.6744,-51.7066,Technology,소프트웨어 개발 및 공급업,0.359308
139990,아주스틸,KOSPI,2145,0.47,8774,18792270,83130363030,2.6316,-2.7211,1.4184,-26.6667,Materials,1차 철강 제조업,0.359208
011090,에넥스,KOSPI,1683,0,61741,103736526,19955421882,-7.7808,-27.4569,43.2340,278.2022,Other,가구 제조업,0.358961
009300,삼아제약,KOSDAQ,14030,0,626,8785080,89371100000,0.2859,0.4295,10.1256,-11.8719,Healthcare,의약품 제조업,0.358435
012700,리드코프,KOSDAQ,2890,0,9426,27261520,75125122280,-0.3448,-3.9867,4.3321,-17.1920,Other,기타 전문 도매업,0.358369
226330,신테카바이오,KOSDAQ,1289,-0.23,77846,100626137,31269174275,8.3193,14.0708,-20.3337,-61.4072,Technology,소프트웨어 개발 및 공급업,0.358369
023900,풍국주정,KOSDAQ,7130,-0.28,2921,20936550,89838000000,-2.3288,-0.5579,2.1490,-25.2621,Consumer,알코올음료 제조업,0.358087
095720,웅진씽크빅,KOSPI,1230,1.49,20631,25129577,69897314550,-2.3810,-0.5659,8.8496,4.3257,Consumer,초등 교육기관,0.358018
036120,서울평가정보,KOSDAQ,1635,-0.97,28917,47261573,57462075000,-2.6206,4.0076,10.3239,-23.5981,Technology,기타 정보 서비스업,0.357990
122310,제노레이,KOSDAQ,3330,-1.62,19925,66078980,48464300520,-0.8929,1.5244,-0.5970,-23.0058,Healthcare,의료용 기기 제조업,0.357899
039240,경남스틸,KOSDAQ,1891,0.11,38025,71737959,51018431164,-1.5104,-0.9429,-6.8473,-25.8431,Materials,1차 철강 제조업,0.357650
271830,팸텍,KOSDAQ,1080,0.47,118431,127457636,31849418160,0.4651,1.9830,-8.7838,-34.9005,Industrials,특수 목적용 기계 제조업,0.357244
088390,이녹스,KOSDAQ,8100,0.75,2229,18083280,76025336400,0.1236,8.0000,9.4595,-33.4429,Industrials,그외 기타 운송장비 제조업,0.356137
361570,알비더블유,KOSDAQ,1665,-0.3,43257,70751673,47857579515,-6.7227,-0.8338,13.4196,-18.3824,Communication,오디오물 출판 및 원판 녹음업,0.356027
188260,세니젠,KOSDAQ,2200,10.11,107926,234156980,30582899600,5.0119,11.3360,37.8446,30.7967,Other,그외 기타 제품 제조업,0.355922
053450,세코닉스,KOSDAQ,3145,5.01,55541,170907583,46523365435,6.4298,3.7954,-12.2734,-39.9809,Technology,사진장비 및 광학기기 제조업,0.355889
105550,엣지파운드리,KOSDAQ,1656,-3.16,44808,74203344,25935294960,-2.0698,-21.3302,271.3004,18.5397,Technology,전자부품 제조업,0.355522
044780,에이치케이,KOSDAQ,1371,-0.22,80055,109387861,25371433977,0.6608,5.2187,10.0321,-4.9237,Industrials,특수 목적용 기계 제조업,0.355430
177830,파버나인,KOSDAQ,2140,-0.93,106915,219469625,24237625020,-2.0595,-6.5502,-13.3603,-20.1493,Technology,전자부품 제조업,0.355219
025890,한국주강,KOSPI,2655,-1.67,14173,37297774,29588955480,1.1429,7.4899,23.7762,68.2510,Industrials,특수 목적용 기계 제조업,0.354984
022220,티케이지애강,KOSDAQ,839,0.48,4722,3896442,43455651781,-6.2570,40.3010,30.2795,59.5057,Materials,플라스틱제품 제조업,0.354911
044340,위닉스,KOSDAQ,2725,-1.8,62471,173220335,48705083125,-6.3574,-21.9198,-21.0145,-43.9877,Other,가정용 기기 제조업,0.354685
113810,디젠스,KOSDAQ,2980,-1.49,4428,13264005,19446317800,-1.1609,19.4389,465.4649,315.0418,Industrials,자동차 신품 부품 제조업,0.354516
143540,영우디에스피,KOSDAQ,1003,0.3,88806,88577258,44733694685,-0.1990,-9.6396,-6.1740,-24.5865,Industrials,특수 목적용 기계 제조업,0.354433
005740,크라운해태홀딩스,KOSPI,5150,-0.77,9577,49605460,76463837050,-8.5258,-9.4903,-5.5046,-25.5780,Financials,기타 금융업,0.354090
023000,삼원강재,KOSPI,2195,0.23,5037,11044348,87229203420,-1.1261,-1.7897,3.7825,-6.9915,Industrials,자동차 신품 부품 제조업,0.353502
214260,라파스,KOSDAQ,7650,1.46,5922,44853020,68256841950,-0.2608,-9.4675,-4.6135,-25.7282,Materials,기타 화학제품 제조업,0.353209
208140,정다운,KOSDAQ,2255,0,9567,21552017,73702974730,-0.8791,-0.4415,5.8685,-9.8000,Other,도축  육류 가공 및 저장 처리업,0.353143
041460,한국전자인증,KOSDAQ,3380,0,12720,42745415,64220000000,-1.8868,-3.1519,-3.7037,-15.0754,Technology,소프트웨어 개발 및 공급업,0.352987
396690,미래에셋글로벌리츠,KOSPI,1422,-0.21,43558,62022559,56319646680,1.7167,-9.0211,-2.2008,-42.6613,Real Estate,부동산 임대 및 공급업,0.352902
086060,진바이오텍,KOSDAQ,4765,-0.31,11155,53799820,41029447055,1.9251,1.3830,9.1638,-7.2957,Other,산업용 농·축산물 및 동·식물 도매업,0.352876
013720,청보,KOSDAQ,2255,0.89,4170,9254722,27433491140,2.9680,-7.9592,333.6538,149.1713,Industrials,자동차 신품 부품 제조업,0.352797
014970,삼륭물산,KOSDAQ,4380,0.23,12718,55531250,64933500000,-3.2044,0.8055,-5.1948,-54.1361,Materials,골판지  종이 상자 및 종이용기 제조업,0.352664
452200,민테크,KOSDAQ,1697,0.12,35246,59995800,41292761600,0.6524,13.1333,-4.7699,-25.2423,Technology,측정  시험  항해  제어 및 기타 정밀기기 제조업; 광학기기 제외,0.352400
419540,비스토스,KOSDAQ,3075,-1.76,26823,82993511,18321627975,-1.6000,-3.6050,-1.6000,250.6271,Healthcare,의료용 기기 제조업,0.351928
149980,하이로닉,KOSDAQ,4670,3.43,11304,51989250,80319544820,-1.6842,-5.6566,1.1918,-8.2515,Healthcare,의료용 기기 제조업,0.351921
417790,트루엔,KOSDAQ,6740,2.9,6796,44614485,70556955340,0.7474,1.9667,8.5346,-9.7724,Communication,영상 및 음향기기 제조업,0.351827
076080,웰크론한텍,KOSDAQ,1130,1.89,70669,80024596,25531396280,0.0000,3.1022,38.4804,-6.7657,Industrials,건물 건설업,0.351665
012690,모나리자,KOSPI,1400,-1.27,52706,73971106,51199757000,-3.6476,-2.7102,-5.8507,-32.3671,Materials,기타 종이 및 판지 제품 제조업,0.351290
071950,코아스,KOSPI,1780,-0.84,104857,183028545,25737367100,-8.7179,10.1485,-18.5355,-10.7322,Other,가구 제조업,0.351285
153710,옵티팜,KOSDAQ,4575,0.11,6872,31518575,67115057850,-2.1390,-1.7186,2.1205,-9.4059,Healthcare,의료용품 및 기타 의약 관련제품 제조업,0.350852
104460,디와이피엔에프,KOSDAQ,6740,0.75,8809,59703850,70892000740,-0.7364,-10.9643,-23.6693,-57.5032,Industrials,일반 목적용 기계 제조업,0.350097
084730,팅크웨어,KOSDAQ,6560,-4.23,7352,48811820,72877821440,0.1527,5.2970,5.9774,-25.1142,Technology,통신 및 방송 장비 제조업,0.350038
033130,디지틀조선,KOSDAQ,1739,-0.51,29160,50644261,64543449313,-0.2867,-8.6660,-4.2401,-38.6596,Technology,자료처리  호스팅  포털 및 기타 인터넷 정보매개 서비스업,0.349819
900340,윙입푸드,KOSDAQ,1237,-3.89,49413,61707048,44015839484,-9.5760,-14.6897,-23.1200,96.9745,Financials,기타 금융업,0.349113
950130,엑세스바이오,KOSDAQ,2205,0.23,20616,45556945,77558303970,-10.7287,-8.3160,-4.3384,-22.3592,Healthcare,의료용품 및 기타 의약 관련제품 제조업,0.349049
111710,남화산업,KOSDAQ,3180,0.79,14471,45713275,65469840000,0.0000,2.5806,-33.4031,-19.6970,Other,스포츠 서비스업,0.348601
155660,DSR,KOSPI,4310,-1.03,4890,21173617,68960000000,-2.0455,-0.1159,6.0271,3.1100,Materials,1차 비철금속 제조업,0.348427
032300,한국파마,KOSDAQ,7240,0.28,4702,34057580,78964515240,-1.7639,-8.3544,-10.0621,-36.4912,Healthcare,의약품 제조업,0.348163
038870,에코심플렉스,KOSDAQ,2090,-3.02,22102,46990051,29291243410,2.9557,20.3917,33.2059,-27.8066,Other,사업시설 유지·관리 서비스업,0.348127
241690,유니테크노,KOSDAQ,2490,-0.8,22728,55696245,60932057940,-2.3529,-5.3232,-6.5666,-35.0717,Industrials,자동차 신품 부품 제조업,0.348033
133820,화인베스틸,KOSPI,985,-1.3,70219,68804143,36557784470,-1.5000,9.5662,-1.9900,-21.3259,Materials,1차 철강 제조업,0.347602
006880,신송홀딩스,KOSPI,4240,-0.47,18299,77537985,50154357920,-3.6364,-4.1808,-5.2514,-40.2817,Other,산업용 농·축산물 및 동·식물 도매업,0.347420
096240,크레버스,KOSDAQ,8440,-0.12,2008,16940520,86410239200,-2.5404,0.2375,-6.1179,-24.7772,Other,일반 교습 학원,0.347357
191420,테고사이언스,KOSDAQ,7190,-1.1,8391,59976300,58302516460,-5.1451,-2.8378,4.2029,-45.1145,Healthcare,기초 의약물질 제조업,0.347165
277880,티에스아이,KOSDAQ,3460,-0.43,9756,33799305,68657513520,-2.6723,-0.8596,-0.7174,-27.1579,Industrials,특수 목적용 기계 제조업,0.346926
124560,태웅로직스,KOSDAQ,1960,-1.01,11620,22699242,75892789560,-1.7051,-1.5075,5.4330,-31.9444,Industrials,기타 운송관련 서비스업,0.346851
007720,소노스퀘어,KOSDAQ,1136,-0.61,25390,28773037,22901862240,0.0881,-23.0352,279.9331,121.8750,Other,상품 종합 도매업,0.346488
084180,수성웹툰,KOSDAQ,217,3.33,2896107,652854563,3922119411,61.9403,-64.7154,-59.1337,-87.4057,Industrials,일반 목적용 기계 제조업,0.346475
033290,로젠,KOSDAQ,1513,-0.59,7741,11722702,84964483413,-0.7869,-0.4605,2.2297,-26.0147,Consumer,섬유  의복  신발 및 가죽제품 소매업,0.346349
365590,하이딥,KOSDAQ,1281,0.79,66156,84635946,23579719275,-22.8778,63.6015,32.0619,-41.6401,Technology,반도체 제조업,0.346171
009140,케이아이이,KOSPI,22150,-1.12,2953,64762450,34793153550,0.2262,2.3095,0.0000,0.0000,Technology,전자부품 제조업,0.346165
256630,포인트엔지니어링,KOSDAQ,4340,0.23,577,2522945,50341456760,-0.8000,0.6961,3.3333,330.9831,Industrials,기타 금속 가공제품 제조업,0.346154
068290,삼성출판사,KOSPI,6120,-0.65,6890,42051550,61200000000,-1.2903,-2.2364,0.9901,-32.5248,Communication,서적  잡지 및 기타 인쇄물 출판업,0.345900
