시장,종목코드,종목명,업종,가격,당일등락률,시가총액,거래량,거래대금,1주수익률,1개월수익률,3개월수익률,6개월수익률,이상치상태,1단계점수,점수식버전
미국,DKNG,DraftKings Inc. Class A Common Stock,Consumer Discretionary,21.27,0.094,10559577601,17334953,,,,,,없음,1.50340152,MSS7-S1-1.0.0
미국,ALAB,Astera Labs Inc. Common Stock,Technology,360.51,0.014,62543114843,3407617,,,,,,없음,1.49967078,MSS7-S1-1.0.0
미국,LITE,Lumentum Holdings Inc. Common Stock,Telecommunications,929.04,-0.85,83334888000,3677047,,,,,,없음,1.49808112,MSS7-S1-1.0.0
미국,PR,Permian Resources Corporation Class A Common Stock,Energy,21.85,0.784,18300621084,10150090,,,,,,없음,1.49756305,MSS7-S1-1.0.0
미국,OKTA,Okta Inc. Class A Common Stock,Technology,206.64,0.623,36124996562,5206128,,,,,,없음,1.48951396,MSS7-S1-1.0.0
미국,ATO,Atmos Energy Corporation Common Stock,Utilities,156.42,0.115,26433189460,1218654,,,,,,없음,1.48860501,MSS7-S1-1.0.0
미국,IBM,International Business Machines Corporation Common Stock,Technology,227.06,-2.449,213921034593,4149591,,,,,,없음,1.48841114,MSS7-S1-1.0.0
미국,D,Dominion Energy Inc. Common Stock,Utilities,60.4,-1.259,53123367320,5049860,,,,,,없음,1.48534546,MSS7-S1-1.0.0
미국,COMP,Compass Inc. Class A Common Stock,Finance,9.29,1.419,7037381210,21779498,,,,,,없음,1.48357261,MSS7-S1-1.0.0
미국,JBL,Jabil Inc. Common Stock,Technology,310.69,0.628,32556300681,973443,,,,,,없음,1.48322736,MSS7-S1-1.0.0
미국,PSX,Phillips 66 Common Stock,Energy,255.87,-0.238,102097481777,2751872,,,,,,없음,1.48258059,MSS7-S1-1.0.0
미국,RTX,RTX Corporation Common Stock,Industrials,188.61,-1.863,254200663540,3410066,,,,,,없음,1.48247393,MSS7-S1-1.0.0
미국,PFG,Principal Financial Group Inc Common Stock,Finance,114.15,0.202,24440044770,1220595,,,,,,없음,1.47862113,MSS7-S1-1.0.0
미국,GME,GameStop Corporation Common Stock,Consumer Discretionary,25.02,3.388,12622614770,12203678,,,,,,없음,1.47584171,MSS7-S1-1.0.0
미국,MRSH,Marsh Common Stock,Finance,169.93,-0.264,81092510771,3197094,,,,,,없음,1.47427936,MSS7-S1-1.0.0
미국,TWLO,Twilio Inc. Class A Common Stock,Technology,299.66,3.082,46020350425,3717267,,,,,,없음,1.47229290,MSS7-S1-1.0.0
미국,TOST,Toast Inc. Class A Common Stock,Technology,30.11,1.006,17403580000,8711904,,,,,,없음,1.46889594,MSS7-S1-1.0.0
미국,CARR,Carrier Global Corporation Common Stock,Industrials,54.87,-0.417,45230715878,5048965,,,,,,없음,1.46436416,MSS7-S1-1.0.0
미국,TGT,Target Corporation Common Stock,Consumer Discretionary,156.15,-0.07,70938435326,3349065,,,,,,없음,1.46357234,MSS7-S1-1.0.0
미국,CMG,Chipotle Mexican Grill Inc. Common Stock,Consumer Discretionary,32.01,-2.14,40506030180,15542648,,,,,,없음,1.46276424,MSS7-S1-1.0.0
미국,DT,Dynatrace Inc. Common Stock,Technology,58.68,0.291,16958644871,8465471,,,,,,없음,1.46136772,MSS7-S1-1.0.0
미국,UPS,United Parcel Service Inc. Common Stock,Industrials,92.05,-3.934,78314444623,8501728,,,,,,없음,1.46132163,MSS7-S1-1.0.0
미국,CBRS,Cerebras Systems Inc. Class A Common Stock,Technology,206.41,0.57,49035593703,3182838,,,,,,없음,1.45809161,MSS7-S1-1.0.0
미국,SYK,Stryker Corporation Common Stock,Health Care,269.75,-1.335,103468829159,2291502,,,,,,없음,1.45781627,MSS7-S1-1.0.0
미국,HAL,Halliburton Company Common Stock,Energy,32.76,-0.757,27293350823,7591803,,,,,,없음,1.45759870,MSS7-S1-1.0.0
미국,RF,Regions Financial Corporation Common Stock,Finance,27.26,-0.475,23223598334,8747038,,,,,,없음,1.45706586,MSS7-S1-1.0.0
미국,AEP,American Electric Power Company Inc. Common Stock,Utilities,117.57,-0.701,64004796675,3504127,,,,,,없음,1.45672370,MSS7-S1-1.0.0
미국,JOBY,Joby Aviation Inc. Common Stock,Industrials,6.3,0.8,6261409004,19847079,,,,,,없음,1.45490049,MSS7-S1-1.0.0
미국,QBTS,D-Wave Quantum Inc. Common Stock,Technology,17.48,3.986,6635873457,18649782,,,,,,없음,1.45346068,MSS7-S1-1.0.0
미국,PCAR,PACCAR Inc. Common Stock,Industrials,110.67,-1.267,58252809349,3692342,,,,,,없음,1.45202904,MSS7-S1-1.0.0
미국,NEM,Newmont Corporation,Basic Materials,121.3,-1.821,127812872472,5114798,,,,,,없음,1.45158187,MSS7-S1-1.0.0
미국,DECK,Deckers Outdoor Corporation Common Stock,Consumer Discretionary,78.68,0.115,10733071380,2122104,,,,,,없음,1.45147276,MSS7-S1-1.0.0
미국,PINS,Pinterest Inc. Class A Common Stock,Technology,18.72,1.463,10601379865,11760307,,,,,,없음,1.44774827,MSS7-S1-1.0.0
미국,DGX,Quest Diagnostics Incorporated Common Stock,Health Care,236.59,1.541,26113233242,927181,,,,,,없음,1.44744637,MSS7-S1-1.0.0
미국,NTRS,Northern Trust Corporation Common Stock,Finance,174.5,0.293,31925761449,772557,,,,,,없음,1.44721922,MSS7-S1-1.0.0
미국,VMRK,Vivmark Residential Common Shares of Beneficial Interest,Real Estate,61.05,-0.392,48076875000,4199070,,,,,,없음,1.44563191,MSS7-S1-1.0.0
미국,HIMS,Hims & Hers Health Inc. Class A Common Stock,Health Care,29.28,3.135,6831416733,16712281,,,,,,없음,1.44136514,MSS7-S1-1.0.0
미국,WSM,Williams-Sonoma Inc. Common Stock (DE),Consumer Discretionary,228.66,0.364,26931385698,863686,,,,,,없음,1.44119624,MSS7-S1-1.0.0
미국,FOX,Fox Corporation Class B Common Stock,Industrials,57.2,0.421,24119731178,947207,,,,,,없음,1.44019337,MSS7-S1-1.0.0
미국,ADP,Automatic Data Processing Inc. Common Stock,Technology,263.11,-0.216,104523798732,1993703,,,,,,없음,1.43898471,MSS7-S1-1.0.0
미국,LVS,Las Vegas Sands Corp. Common Stock,Consumer Discretionary,38.65,-1.378,25033650762,7211005,,,,,,없음,1.43888919,MSS7-S1-1.0.0
미국,GM,General Motors Company Common Stock,Industrials,80.57,-3.82,70696270658,7936246,,,,,,없음,1.43802399,MSS7-S1-1.0.0
미국,EW,Edwards Lifesciences Corporation Common Stock,Health Care,85.73,-1.255,49414772000,3869239,,,,,,없음,1.43736556,MSS7-S1-1.0.0
미국,HAS,Hasbro Inc. Common Stock,Consumer Discretionary,86.81,0.335,12244070180,1693223,,,,,,없음,1.43594913,MSS7-S1-1.0.0
미국,GFS,GlobalFoundries Inc. Ordinary Shares,Technology,47.05,1.357,26226545271,4730976,,,,,,없음,1.43393924,MSS7-S1-1.0.0
미국,CTVA,Corteva Inc. Common Stock,Consumer Staples,79.45,-1.206,53008722200,3498153,,,,,,없음,1.43191713,MSS7-S1-1.0.0
미국,RGTI,Rigetti Computing Inc. Common Stock,Technology,16.5,3.093,5507184326,18966613,,,,,,없음,1.43160881,MSS7-S1-1.0.0
미국,MSTR,Strategy Inc Common Stock Class A,Technology,161.61,-0.364,62094723619,16938369,,,,,,없음,1.43087361,MSS7-S1-1.0.0
미국,CNP,CenterPoint Energy Inc (Holding Co) Common Stock,Utilities,36.82,-0.915,24254081004,6926944,,,,,,없음,1.42894934,MSS7-S1-1.0.0
미국,AZO,AutoZone Inc. Common Stock,Consumer Discretionary,2861.75,0.647,46719084671,481887,,,,,,없음,1.42849670,MSS7-S1-1.0.0
미국,IOT,Samsara Inc. Class A Common Stock,Technology,39.32,0.614,23025996818,5122612,,,,,,없음,1.42849602,MSS7-S1-1.0.0
미국,REG,Regency Centers Corporation Common Stock,Real Estate,72.92,0.261,13353150287,1472034,,,,,,없음,1.42698107,MSS7-S1-1.0.0
미국,MSCI,MSCI Inc. Common Stock,Consumer Discretionary,556.08,0.068,40427016000,541145,,,,,,없음,1.42643939,MSS7-S1-1.0.0
미국,VST,Vistra Corp. Common Stock,Utilities,137.94,-0.022,46297518798,3645049,,,,,,없음,1.42023511,MSS7-S1-1.0.0
미국,PPL,PPL Corporation Common Stock,Utilities,31.97,-0.868,24058858567,6491878,,,,,,없음,1.41850596,MSS7-S1-1.0.0
미국,NDAQ,Nasdaq Inc. Common Stock,Finance,94.55,-0.933,52851310523,3195112,,,,,,없음,1.41841209,MSS7-S1-1.0.0
미국,LH,Labcorp Holdings Inc. Common Stock,Health Care,308.95,1.635,25055845000,785195,,,,,,없음,1.41799856,MSS7-S1-1.0.0
미국,TME,Tencent Music Entertainment Group American Depositary Shares each representing two Class A Ordinary Shares,Consumer Discretionary,8.34,1.46,13126363530,7722083,,,,,,없음,1.41468815,MSS7-S1-1.0.0
미국,DOW,Dow Inc. Common Stock,Industrials,28.56,-0.314,20630050706,7250647,,,,,,없음,1.41447568,MSS7-S1-1.0.0
미국,SPGI,S&P Global Inc. Common Stock,Finance,403.25,-0.8,118878100000,1475573,,,,,,없음,1.41218412,MSS7-S1-1.0.0
미국,L,Loews Corporation Common Stock,Finance,105.07,0.029,21479220540,858218,,,,,,없음,1.41080476,MSS7-S1-1.0.0
미국,STLD,Steel Dynamics Inc.,Industrials,235.2,0.388,33710766298,563350,,,,,,없음,1.40859002,MSS7-S1-1.0.0
미국,BX,Blackstone Inc. Common Stock,Finance,117.21,-1.727,87980769612,5287771,,,,,,없음,1.40774054,MSS7-S1-1.0.0
미국,ROK,Rockwell Automation Inc. Common Stock,Industrials,432.93,0.009,48173832472,402916,,,,,,없음,1.40658153,MSS7-S1-1.0.0
미국,EBAY,eBay Inc. Common Stock,Consumer Discretionary,107.83,-1.155,47984350000,3151358,,,,,,없음,1.40382913,MSS7-S1-1.0.0
미국,SAIL,SailPoint Inc. Common Stock,Technology,22.12,3.316,12628565322,7264101,,,,,,없음,1.40080016,MSS7-S1-1.0.0
미국,CEG,Constellation Energy Corporation Common Stock,Utilities,261.62,-0.856,92693896494,1686892,,,,,,없음,1.39914443,MSS7-S1-1.0.0
미국,CNC,Centene Corporation Common Stock,Health Care,61.92,-0.258,30588170400,4572164,,,,,,없음,1.39903998,MSS7-S1-1.0.0
미국,WEC,WEC Energy Group Inc. Common Stock,Utilities,100.9,-0.267,32878202745,4257854,,,,,,없음,1.39813601,MSS7-S1-1.0.0
미국,PNC,PNC Financial Services Group Inc. (The) Common Stock,Finance,223.34,-0.308,89100078588,1723719,,,,,,없음,1.39711892,MSS7-S1-1.0.0
미국,KDP,Keurig Dr Pepper Inc. Common Stock,Consumer Staples,30.88,-2.771,42022308053,9320671,,,,,,없음,1.39352636,MSS7-S1-1.0.0
미국,HON,Honeywell International Inc. Common Stock,Industrials,211.79,-0.367,67124724718,2144865,,,,,,없음,1.39186474,MSS7-S1-1.0.0
미국,IBRX,ImmunityBio Inc. Common Stock,Health Care,8.64,0.116,9156985399,8980120,,,,,,없음,1.38961980,MSS7-S1-1.0.0
미국,NI,NiSource Inc Common Stock,Utilities,39.12,-0.331,18760391112,6581017,,,,,,없음,1.38807024,MSS7-S1-1.0.0
미국,RBLX,Roblox Corporation Class A Common Stock,Technology,48.83,-0.327,34882977199,20818346,,,,,,없음,1.38559947,MSS7-S1-1.0.0
미국,CORZ,Core Scientific Inc. Common Stock,Finance,18.12,0.11,5822688791,13002627,,,,,,없음,1.38421411,MSS7-S1-1.0.0
